figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,747.5664,mbar,4.8017,mmol/g,square,solid,#020202,false,medium,752.0,111.5,assigned_by=joint_assignment; source=auto,pt-b5db83078e16a423,src-60756739a90afd5b,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,753.5029,mbar,4.8007,mmol/g,square,solid,#020202,false,medium,756.27,111.62,assigned_by=joint_assignment; source=auto,pt-083d89a60b597488,src-5cc244d756b8a295,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,791.3597,mbar,4.8297,mmol/g,square,solid,#020202,false,high,783.5,108.02,assigned_by=joint_assignment; source=auto,pt-a7d332274000a39f,src-37e16907e4835596,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,854.6167,mbar,4.8942,mmol/g,square,solid,#020202,false,medium,829.0,100.0,assigned_by=joint_assignment; source=auto,pt-fdd7c656521bfda1,src-e420af0d2b8e9fda,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,898.7158,mbar,4.9105,mmol/g,square,solid,#020202,false,high,860.72,97.98,assigned_by=joint_assignment; source=auto,pt-2370fdd26872ccba,src-cb65dd0e7252d688,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,937.0175,mbar,4.9323,mmol/g,square,solid,#020202,false,high,888.27,95.27,assigned_by=joint_assignment; source=auto,pt-81d80de974bb89ef,src-3d27c3be8370256e,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,961.6669,mbar,4.9505,mmol/g,square,solid,#020202,false,medium,906.0,93.0,assigned_by=joint_assignment; source=auto,pt-a5f20b4b674cf432,src-f73a58b20df731d4,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,967.9509,mbar,4.9468,mmol/g,square,solid,#020202,false,medium,910.52,93.47,assigned_by=joint_assignment; source=auto,pt-7119344c8a2026fb,src-69a281b2346aa5a8,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,1097.2175,mbar,5.0104,mmol/g,square,solid,#020202,false,high,1003.5,85.56,assigned_by=joint_assignment; source=auto,pt-5b5bb52dfecf7f72,src-0fa1b8934a85edb4,CO2,true,Legend group header 'CO2 @' with entry '273K'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-283k-09bb156a,CO2 283K,15.1205,mbar,1.7372,mmol/g,hexagon,solid,#f61f22,false,low,225.16,492.28,assigned_by=joint_assignment; source=auto,pt-26d04336fb6975df,src-294aa4830528f80a,CO2,true,Entry '283K' appears within the legend group headed 'CO2 @'; caption states CO2 isotherms on pure CALF-20.,co2_loading,per gram of pure CALF-20,visible_marker,,,,,,,
