figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,-0.0018,P/P₀,6.1863,cm³ g⁻¹,circle,solid,#5c69ff,false,high,151.5,450.5,assigned_by=color; source=auto,pt-4acabaa029313bc2,src-e1952c30652283a9,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0002,P/P₀,23.3434,cm³ g⁻¹,circle,solid,#5c69ff,false,high,152.5,401.5,assigned_by=color; source=auto,pt-33a49538acc7afa6,src-42a7ad38079b2609,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0023,P/P₀,19.8419,cm³ g⁻¹,circle,solid,#5c69ff,false,high,153.5,411.5,assigned_by=color; source=auto,pt-2f95266d44428a40,src-40bafb4c4fb33ecb,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0023,P/P₀,42.2511,cm³ g⁻¹,circle,solid,#5c69ff,false,high,153.5,347.5,assigned_by=color; source=auto,pt-baa02c80b7fcc55e,src-fc593a33b453aec2,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0044,P/P₀,3.035,cm³ g⁻¹,circle,solid,#5c69ff,false,high,154.5,459.5,assigned_by=color; source=auto,pt-9fa3578f9b502290,src-8574135cecaeb8d9,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0044,P/P₀,26.1445,cm³ g⁻¹,circle,solid,#5c69ff,false,high,154.5,393.5,assigned_by=color; source=auto,pt-e4d3bedb77e1bb8e,src-aea34fb1bf1269ec,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0064,P/P₀,8.9875,cm³ g⁻¹,circle,solid,#5c69ff,false,high,155.5,442.5,assigned_by=color; source=auto,pt-b0cfe53befaf5cc1,src-64057ad2fc413e05,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0064,P/P₀,14.9399,cm³ g⁻¹,circle,solid,#5c69ff,false,high,155.5,425.5,assigned_by=color; source=auto,pt-7364ad16d61bbe9a,src-f1f320bcc436723c,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0064,P/P₀,39.0998,cm³ g⁻¹,circle,solid,#5c69ff,false,high,155.5,356.5,assigned_by=color; source=auto,pt-b5b4989a7b80d606,src-202cf2cc0ff3e594,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
fig2a,a,fig2a:a:co2-195k-d3fd5c48,CO2 195K,0.0106,P/P₀,35.9485,cm³ g⁻¹,circle,solid,#5c69ff,false,high,157.5,365.5,assigned_by=color; source=auto,pt-2880f9227029828f,src-39fc57a8acd50e20,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,
